,AllAuthors,FirstName1stAuthor,Gender,Place,Year,NumberOfAuthors,Title,Conference,FirstName2ndAuthor,Gender2,FirstName3rdAuthor,Gender3,FirstName4thAuthor,Gender4,FirstName5thAuthor,Gender5,FirstName6thAuthor,Gender6,FirstName7thAuthor,Gender7,FirstName8thAuthor,Gender8,FirstName9thAuthor,Gender9,FirstName10thAuthor,Gender10,FirstName11thAuthor,Gender11,FirstName12thAuthor,Gender12,FirstName13thAuthor,Gender13,FirstName14thAuthor,Gender14,FirstName15thAuthor,Gender15,FirstName16thAuthor,Gender16,FirstName17thAuthor,Gender17,Probability1,Probability2,Probability3,Probability4,Probability5,Probability6,Probability7,Probability8,Probability9,Probability10,Probability11,Probability12,Probability13,Probability14,Probability15,Probability16,Probability17
78,"Zareei, Mo H.; Kapur, Ajay; Carnegie, Dale A.",Mo,male,USA,2015,3,Rasping Music: Remodeling Early Minimalist Music through Mechatronic Sound-Sculpture,ICMC,Ajay,male,Dale,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,0.99,0.91,,,,,,,,,,,,,,
79,"Hu, Hanlin; Park, Brett; Gerhard, David",Hanlin,male,USA,2015,3,Mapping Tone Helixes to Cylindrical Lattices Using Chiral Angles,ICMC,Brett,male,David,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.99,1.0,,,,,,,,,,,,,,
80,"Qin, Yi; Fang, Da-Lei; Xu, Zhi-Bo; Da, Yan",Yi,female,USA,2015,4,Mirror Mind: New Possibilities for Overall Interactive Design in New Music-Media Theatre,ICMC,Da-Lei,None,Zhi-Bo,None,Yan,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,None,None,0.51,,,,,,,,,,,,,
81,"de Quay, Yago; Beira, João",Yago,male,USA,2015,2,Brain-Computer Interfaces and Their Application as an Audiovisual Instrument,ICMC,João,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
82,"Fay, Simon",Simon,male,USA,2015,1,“There is pleasure...”: An Improvisation Using the AAIM Performance System,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,
83,"Francesca Battista, Alba; Maximiliano Mollo, Carlos; Monopoli, Nicola",Alba,female,USA,2015,3,RCCM Canons: Not Only a Problem of Cage,ICMC,Carlos,male,Nicola,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.0,0.71,,,,,,,,,,,,,,
84,"Waschka II, Rodney",Rodney,male,USA,2015,1,Minimal Fitness Functions in Genetic Algorithms for the Composition of Piano Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
85,"Hsu, Aurie; Kemper, Steven",Aurie,female,USA,2015,2,Kinesonic Composition as Choreographed Sound: Composing Gesture in Sensor-Based Music,ICMC,Steven,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
86,"Graham-Knight, Kimberlee; Tzanetakis, George",Kimberlee,female,USA,2015,2,Adaptive Music Technology: History and Future Perspectives,ICMC,George,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.99,,,,,,,,,,,,,,,
87,"Hattwick, Ian; Franco, Ivan; Giordano, Marcello; Egloff, Deborah; Wanderley, Marcelo M.; Lamontagne, Valerie; Arawjo, Ian; Salter, Chris; Martinucci, Maurizio",Ian,male,USA,2015,9,Composition Techniques for the Ilinx Vibrotactile Garment,ICMC,Ivan,male,Marcello,male,Deborah,female,Marcelo,male,Valerie,female,Ian,male,Chris,male,Maurizio,male,,,,,,,,,,,,,,,,,0.99,1.0,1.0,0.99,1.0,1.0,0.99,0.93,1.0,,,,,,,,
88,"ffitch, John; Lazzarini, Victor; Yi, Steven; Gogins, Michael; Cabrera, Andrés",John,male,USA,2015,5,The New Developments in Csound 6,ICMC,Victor,male,Steven,male,Michael,male,Andrés,male,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.0,1.0,1.0,1.0,,,,,,,,,,,,
89,"Assayag, Gérard",Gérard,male,Greece,2014,1,Creative Symbolic Interaction,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
90,"Chowning, John",John,male,Greece,2014,1,Mathews’ Diagram and Euclid’s Line: Fifty Years Ago,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,
91,"Nelson, Peter",Peter,male,Greece,2014,1,What Is Sound?,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
92,"Risset, Jean-Claude",Jean-Claude,male,Greece,2014,1,Sound and Music Computing Meets Philosophy,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,,
93,"Roads, Curtis",Curtis,male,Greece,2014,1,Rhythmic Processes in Electronic Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
94,"Barlow, Clarence",Clarence,male,Greece,2014,1,Chorale Synthesis by the Multidimensional Scaling of Pitches,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,
95,"Lippe, Cort",Cort,male,Greece,2014,1,Musings on the Status of Electronic Music Today,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,,,,
96,"Marsden, Alan",Alan,male,Greece,2014,1,Echoes in Plato’s Cave: Ontology of Sound Objects in Computer Music and Analysis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
97,"Di Scipio, Agostino",Agostino,male,Greece,2014,1,"The place and meaning of computing in a sound relationship of man, machines, and environment",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
98,"Solomos, Makis",Makis,male,Greece,2014,1,Xenakis’s Philosophy of Technology Through Some Interviews,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
99,"Spiropoulos, Georgia",Georgia,female,Greece,2014,1,Real-Time Composition of Sound Environments,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,
100,"Tzanetakis, George",George,male,Greece,2014,1,Computational ethnomusicology: a music information retrieval perspective,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,
101,"Kokoras, Panayiotis",Panayiotis,male,Greece,2014,1,Auditory Fusion and Holophonic Musical Texture in Xenakis’s Pithoprakta,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
102,"Zavada, Ivan",Ivan,male,Greece,2014,1,Chronotope: the mutual dependency of time and space in visual music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
103,"Jackowski, Dariusz; Melendez, Francho; Bauer, Andrzej; Hendrich, Paweł; Duchnowski, Cezary",Dariusz,male,Greece,2014,5,Computer Game Piece: Exploring Video Games as Means for Controlled Improvisation,ICMC,Francho,None,Andrzej,male,Paweł,male,Cezary,male,,,,,,,,,,,,,,,,,,,,,,,,,1.0,None,0.98,1.0,1.0,,,,,,,,,,,,
104,"Besada, José L.",José,male,Greece,2014,1,"Computer, Formalisms, Intuition and Metaphors. A Xenakian and Post-Xenakian Approach",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,,
105,"Baguyos, Jeremy C.",Jeremy,male,Greece,2014,1,Contemporary Practices in the Performance and Sustainability of Computer Music Repertoire,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,
106,"Féron, François-Xavier",François-Xavier,male,Greece,2014,1,Could the endless progressions in James Tenney’s music be viewed as sonic koans?,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
107,"Paparrigopoulos, Kostas",Kostas,male,Greece,2014,1,Creativity Through Technology And Science In Xenakis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
108,"Hoadley, Richard",Richard,male,Greece,2014,1,December Variations (on a Theme by Earle Brown),ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
109,"Aslan, Jessica",Jessica,female,Greece,2014,1,Degrees of Interpretation in Computer Aided Algorithmic Composition,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
110,"Johnson, Bridget; Norris, Michael; Kapur, Ajay",Bridget,female,Greece,2014,3,Diffusing Diffusion: A History of the Technological Advances in Spatial Performance,ICMC,Michael,male,Ajay,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.99,,,,,,,,,,,,,,
111,"Dupuis, Alexander; Dominguez, Carlos",Alexander,male,Greece,2014,2,Digitally Extending the Optical Soundtrack,ICMC,Carlos,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
112,"Weinel, Jonathan; Griffiths, Darryl; Cunningham, Stuart",Jonathan,male,Greece,2014,3,Easter Eggs: Hidden Tracks and Messages in Musical Mediums,ICMC,Darryl,male,Stuart,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.99,0.99,,,,,,,,,,,,,,
113,"Sofer, Danielle",Danielle,female,Greece,2014,1,EROTICISM AND TIME IN COMPUTER MUSIC: JULIANA HODKINSON AND NIELS RØNSHOLDT’S FISH & FOWL,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
114,"Musick, Michael",Michael,male,Greece,2014,1,Examining the Analysis of Dynamical Sonic Ecosystems: in Light of a Criterion for Evaluating Theories,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
115,"Åse, Tone",Tone,female,Greece,2014,1,Expanding the Vocalist’s Role Through the Use of Live Electronics in Real-Time Improvisation,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81,,,,,,,,,,,,,,,,
116,"Hödl, Oliver; Fitzpatrick, Geraldine; Holland, Simon",Oliver,male,Greece,2014,3,Experimence: Considerations for Composing a Rock Song for Interactive Audience Participation,ICMC,Geraldine,female,Simon,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.0,0.99,,,,,,,,,,,,,,
117,"Vickery, Lindsay",Lindsay,female,Greece,2014,1,Exploring a Visual/Sonic Representational Continuum,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,
118,"Marczak, Raphael; Hanna, Pierre; Rouas, Jean-Luc; van Vught, Jasper; Schott, Gareth",Raphael,male,Greece,2014,5,From Automatic Sound Analysis of Gameplay Footage [Echos] to the Understanding of Player Experience [Ethos]: an Interdisciplinary Approach to Feedback- Based Gameplay Metrics,ICMC,Pierre,male,Jean-Luc,male,Jasper,male,Gareth,male,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.99,1.0,0.96,0.97,,,,,,,,,,,,
119,"Kosteletos, George; Georgaki, Anastasia",George,male,Greece,2014,2,From Digital ‘Echos’ to virtual ‘ethos’: Ethical aspects of Music Technology,ICMC,Anastasia,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.99,,,,,,,,,,,,,,,
120,"Clarke, Michael; Dufeu, Frédéric; Manning, Peter",Michael,male,Greece,2014,3,From Technological Investigation and Software Emulation to Music Analysis: An integrated approach to Barry Truax’s Riverrun,ICMC,Frédéric,male,Peter,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.99,1.0,,,,,,,,,,,,,,
121,"Murari, Maddalena; Rodà, Antonio; Da Pos, Osvaldo; Canazza, Sergio; De Poli, Giovanni; Sandri, Marta",Maddalena,female,Greece,2014,6,How blue is Mozart? Non verbal sensory scales for describing music qualities,ICMC,Antonio,male,Osvaldo,male,Sergio,male,Giovanni,male,Marta,female,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
122,"de Campo, Alberto",Alberto,male,Greece,2014,1,"Lose control, gain influence - Concepts for Metacontrol",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
123,"Schubert, Emery; De Poli, Giovanni; Roda, Antonio; Canazza, Sergio",Emery,male,Greece,2014,4,Music Systemisers and Music Empathisers – Do they rate expressiveness of computer generated performances the same?,ICMC,Giovanni,male,Antonio,male,Sergio,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,1.0,1.0,1.0,,,,,,,,,,,,,
124,"Ico Bukvic, Ivica; Cahoon, Cody; Wyatt, Ariana; Cowden, Tracy; Dredger, Katie",Ivica,male,Greece,2014,5,OPERAcraft: Blurring the Lines between Real and Virtual,ICMC,Cody,male,Ariana,female,Tracy,female,Katie,female,,,,,,,,,,,,,,,,,,,,,,,,,0.98,0.95,0.97,0.95,1.0,,,,,,,,,,,,
125,"Loufopoulos, Apostolos; Heliades, George; Emmanouil, Minas; Matagkos, Fanis",Apostolos,male,Greece,2014,4,"Realism, Art, Technology and Audiovisual Immersion into the Environment of the Ionian Islands",ICMC,George,male,Minas,male,Fanis,male,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.99,0.83,1.0,,,,,,,,,,,,,
126,"Maguire, Ryan",Ryan,male,Greece,2014,1,The Ghost in the MP3,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,
127,"Hirst, David",David,male,Greece,2014,1,"The Use of Rhythmograms in the Analysis of Electroacoustic Music, with Application to Normandeau’s Onomatopoeias Cycle",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
128,"Musick, Michael; Park, Tae Hong",Michael,male,Greece,2014,2,Timbral Hauntings: An Interactive System Re-Interpreting the Present in Echoes of the Past,ICMC,Tae,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.57,,,,,,,,,,,,,,,
129,"Ciciliani, Marko",Marko,male,Greece,2014,1,Towards an Aesthetic of Electronic-Music Performance Practice,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,
130,"Story Crawshaw, Alexis",Alexis,male,Greece,2014,1,Towards Defining the Potential of Electroacoustic Infrasonic Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,,,
131,"Marentakis, Georgios; Pirrò, David; Kapeller, Raphael",Georgios,male,Greece,2014,3,Zwischenräume - A Case Study in the Evaluation of Interactive Sound Installations,ICMC,David,male,Raphael,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
132,"Klügel, Niklas; Lindström, Andreas; Groh, Georg",Niklas,male,Greece,2014,3,A Genetic Algorithm Approach to Collaborative Music Creation on a Multi-Touch Table,ICMC,Andreas,male,Georg,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.0,1.0,,,,,,,,,,,,,,
133,"McVicar, Matt; Fukayama, Satoru; Goto, Masataka",Matt,male,Greece,2014,3,AutoRhythmGuitar: Computer-aided Composition for Rhythm Guitar in the Tab Space,ICMC,Satoru,male,Masataka,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
134,"Whalley, Ian",Ian,male,Greece,2014,1,Broadening Telematic Electroacoustic Music by Affective Rendering and Embodied Real-time Data Sonification,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,
135,"Agostini, Andrea; Daubresse, Éric; Ghisi, Daniele",Andrea,female,Greece,2014,3,cage: a high-level library for real-time computer-aided composition,ICMC,Éric,None,Daniele,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,None,0.86,,,,,,,,,,,,,,
136,"Kalodiki, Georgia",Georgia,female,Greece,2014,1,Interactive Performance Systems Conceptual interacting strategies in forming electroacoustic sound identities,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,
137,"Bernardes, Gilberto; Davies, Matthew E. P.; Guedes, Carlos; Pennycook, Bruce",Gilberto,male,Greece,2014,4,Considering Roughness to Describe and Generate Vertical Musical Structure in Content-Based Algorithmic-Assisted Audio Composition,ICMC,Matthew,male,Carlos,male,Bruce,male,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
138,"Leben, Jakob; Tzanetakis, George",Jakob,male,Greece,2014,2,Declarative Composition and Reactive Control in Marsyas,ICMC,George,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.99,,,,,,,,,,,,,,,
139,"Cullimore, Jason; Hamilton, Howard; Gerhard, David",Jason,male,Greece,2014,3,Directed Transitional Composition for Gaming and Adaptive Music Using Q-Learning,ICMC,Howard,male,David,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.96,1.0,,,,,,,,,,,,,,
140,"El-Shimy, Dalia; Cowan, Steve; Cooperstock, Jeremy R.",Dalia,female,Greece,2014,3,EmbodiComp: Embodied Interaction for Mixing and Composition,ICMC,Steve,male,Jeremy,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.99,,,,,,,,,,,,,,
141,"Kim, Keunhyoung Luke; Seung Yeo, Woon",Keunhyoung,None,Greece,2014,2,Griddy: a Drawing Based Music Composition System with Multi-layered Structure,ICMC,Woon,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0.86,,,,,,,,,,,,,,,
142,"Cádiz, Rodrigo F.; de la Cuadra, Patricio",Rodrigo,male,Greece,2014,2,Kara: a BCI approach to composition,ICMC,Patricio,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.99,,,,,,,,,,,,,,,
143,"Johnson, David; Manaris, Bill; Vassilandonakis, Yiorgos; Stoudenmier, Seth",David,male,Greece,2014,4,Kuatro: A Motion-Based Framework for Interactive Music Installations,ICMC,Bill,male,Yiorgos,male,Seth,male,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
144,"Perrotta, André V.; Menezes, Flo; Martins, Luis Gustavo",André,male,Greece,2014,3,Modelling the live-electronics in electroacoustic music using particle systems,ICMC,Flo,male,Luis,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.59,1.0,,,,,,,,,,,,,,
145,"de Götzen, Amalia; Bernardini, Nicola; Vidolin, Alvise",Amalia,female,Greece,2014,3,"Musical perspectives on composition, sonification and performace",ICMC,Nicola,female,Alvise,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.71,1.0,,,,,,,,,,,,,,
146,"Alessandretti, Stefano; Sparano, Giovanni",Stefano,male,Greece,2014,2,"NEYMA, interactive soundscape composition based on a low budget motion capture system.",ICMC,Giovanni,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
147,"Garcia, Jérémie; Leroux, Philippe; Bresson, Jean",Jérémie,male,Greece,2014,3,pOM: Linking Pen Gestures to Computer-Aided Composition Processes,ICMC,Philippe,male,Jean,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.99,0.53,,,,,,,,,,,,,,
148,"Wang, Ge",Ge,male,Greece,2014,1,Principles of Visual Design for Computer Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,,,,,,,,,,,,,,,,
149,"Fernandes Tavares, Tiago; Manzolli, Jônatas",Tiago,male,Greece,2014,2,Query-by-Multiple-Examples: Content-Based Search in Computer-Assisted Sound-Based Musical Composition,ICMC,Jônatas,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
150,"Ando, Daichi",Daichi,male,Greece,2014,1,Real-time Breeding Composition System by means of Genetic Programming and Breeding Procedure,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
151,"Baratè, Adriano; Haus, Goffredo; Ludovico, Luca A.",Adriano,male,Greece,2014,3,Real-time Music Composition through P-timed Petri Nets,ICMC,Goffredo,None,Luca,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,None,0.99,,,,,,,,,,,,,,
152,"Kokoras, Panayiotis",Panayiotis,male,Greece,2014,1,Sense: an electroacoustic composition for surround sound and tactile transducers,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
153,"Nichols, Charles; Lorang, Mark; Gibbons, Mark; Bradley Browning, Nicole; Bushnell, Amber",Charles,male,Greece,2014,5,"Sound of Rivers: Stone Drum: a Multimedia Collaboration, with Sonified Data, Computer-Processed Narration, and Electric Violin",ICMC,Mark,male,Mark,male,Nicole,female,Amber,female,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
154,"Kaliakatsos–Papakostas, Maximos; Floros, Andreas; Drossos, Konstantinos; Koukoudis, Konstantinos; Kyzalas, Manolis; Kalantzis, Achilleas",Maximos,male,Greece,2014,6,Swarm Lake: A Game of Swarm Intelligence Human Interaction and Collaborative Music Composition,ICMC,Andreas,male,Konstantinos,male,Konstantinos,male,Manolis,male,Achilleas,male,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
155,"Diapoulis, Georgios; Zannos, Ioannis",Georgios,male,Greece,2014,2,Tangibility and Low-Level Live Coding,ICMC,Ioannis,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
156,"Lotis, Theodoros",Theodoros,male,Greece,2014,1,The Creation and Projection of Space-Source in Electroacoustic Music.,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
157,"Hamilton, Robert",Robert,male,Greece,2014,1,The Procedural Sounds and Music of ECHO::Canyon,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
158,"Furniss, Pete; Dudas, Richard",Pete,male,Greece,2014,2,"Transcription, Adaptation and Maintenance in Live Electronic Performance with Acoustic Instruments",ICMC,Richard,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
159,"Jette, Christopher; Thomas, Kelland; Villegas, Javier; Graeme Forbes, Angus",Christopher,male,Greece,2014,4,Translation as Technique: Collaboratively Creating an Electro-Acoustic Composition for Saxophone and Live Video Projection,ICMC,Kelland,None,Javier,male,Angus,male,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,None,1.0,0.96,,,,,,,,,,,,,
160,"Naveda, Luiz; Santana, Ivani",Luiz,male,Greece,2014,2,“Topos” toolkit for Pure Data: exploring the spatial features of dance gestures for interactive musical applications,ICMC,Ivani,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.0,,,,,,,,,,,,,,,
161,"Robertson, Andrew",Andrew,male,Greece,2014,1,Bassline Pitch Prediction for Real-Time Performance Systems,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
162,"Lambert, Andrew; Weyde, Tillman; Armstrong, Newton",Andrew,male,Greece,2014,3,"Beyond the Beat: Towards Metre, Rhythm and Melody Modelling with Hybrid Oscillator Networks",ICMC,Tillman,male,Newton,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
163,"Park, Tae Hong; Musick, Michael; Turner, John; Mydlarz, Charlie; Lee, Jun Hee; You, Jaeseong; DuBois, Luke",Tae,male,Greece,2014,7,Citygram One: One Year Later …,ICMC,Michael,male,John,male,Charlie,male,Jun,male,Jaeseong,None,Luke,male,,,,,,,,,,,,,,,,,,,,,0.57,1.0,0.99,0.79,0.94,None,1.0,,,,,,,,,,
164,"Le Prado, Cécile; Natkin, Stéphane",Cécile,female,Greece,2014,2,"Design process for interactive sound installations: the designer, the interactor and the system",ICMC,Stéphane,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.99,,,,,,,,,,,,,,,
165,"Ritsch, Winfried",Winfried,male,Greece,2014,1,ICE - towards distributed networked computermusic ensemble,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
166,"Mota, Davi; Loureiro, Maurício; Laboissière, Rafael",Davi,male,Greece,2014,3,Influence of Expressive Coupling in Ensemble Performance on Musicians’ Body Movement,ICMC,Maurício,None,Rafael,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,None,1.0,,,,,,,,,,,,,,
167,"Bowen, Nathan; Reeder, David",Nathan,male,Greece,2014,2,Mobile Phones as Ubiquitous Instruments: Towards Standardizing Performance Data on the Network,ICMC,David,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
168,"Kemper, Steven; Hsu, Wendy F.; Sargent, Carey; Taylor, Josef; Wei, Linda",Steven,male,Greece,2014,5,Movable Party: A bicycle-powered system for interactive musical performance,ICMC,Wendy,female,Carey,female,Josef,male,Linda,female,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.99,0.78,0.99,1.0,,,,,,,,,,,,
169,"Kocher, Philippe",Philippe,male,Greece,2014,1,Polytempo Network: A System for Technology-Assisted Conducting,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,
170,"Cocharro, Diogo; Sioros, George; Caetano, Marcelo; Davies, Matthew E.P.",Diogo,male,Greece,2014,4,Real-time Manipulation of Syncopation in Audio Loops,ICMC,George,male,Marcelo,male,Matthew,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.99,1.0,1.0,,,,,,,,,,,,,
171,"Eckel, Gerhard; Rumori, Martin",Gerhard,male,Greece,2014,2,StiffNeck: The Electroacoustic Music Performance Venue in a Box,ICMC,Martin,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
172,"Armitage, Joanne; Ng, Kia",Joanne,female,Greece,2014,2,Tactile Composition: Configurations and communications for a musical haptic chair,ICMC,Kia,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.95,,,,,,,,,,,,,,,
173,"Aska, Alyssa",Alyssa,female,Greece,2014,1,The Black Swan: Probable and Improbable Communcation Over Local and Geographically Displaced Networked Connections as a Musical Performance System,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
174,"Dias, Rui; Guedes, Carlos; Marques, Telmo",Rui,male,Greece,2014,3,A computer-mediated Interface for Jazz Piano Comping,ICMC,Carlos,male,Telmo,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,1.0,1.0,,,,,,,,,,,,,,
