Gender1F,Gender1M,Place,Year,NumberOfAuthors,Conference,Gender2F,Gender2M,Gender3F,Gender3M,Gender4F,Gender4M,Gender5F,Gender5M,Gender6F,Gender6M,Gender7F,Gender7M,Gender8F,Gender8M,Gender9F,Gender9M,Gender10F,Gender10M,Gender11F,Gender11M,Gender12F,Gender12M,Gender13F,Gender13M,Gender14F,Gender14M,Gender15F,Gender15M,Gender16F,Gender16M,Gender17F,Gender17M,Gender1None,Gender2None,Gender3None,Gender4None,Gender5None,Gender6None,Gender7None,Gender8None,Gender9None,Gender10None,Gender11None,Gender12None,Gender13None,Gender14None,Gender15None,Gender16None,Gender17None,AllAuthors,Title
1,0,Porto Alegre  Brazil,2019,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Doga Cavdir' 'Juan Sierra' 'Ge Wang'],Taptop   Armtop   Blowtop: Evolving the Physical Laptop Instrument
0,1,Porto Alegre  Brazil,2019,3,NIME,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['David Antonio Gómez Jáuregui' 'Irvin Dongo' 'Nadine Couture'],Automatic Recognition of Soundpainting for the Generation of Electronic Music Sounds
0,1,Porto Alegre  Brazil,2019,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Fabio Morreale' 'Andrea Guidi' 'Andrew P. McPherson'],Magpick: an Augmented Guitar Pick for Nuanced Control
0,1,Porto Alegre  Brazil,2019,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bertrand Petit' 'manuel serrano'],Composing and executing Interactive music using the HipHop.js language
0,1,Porto Alegre  Brazil,2019,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Gabriel Lopes Rocha' 'João Teixera Araújo' 'Flávio Luiz Schiavoni'],Ha Dou Ken Music: Different mappings to play music with joysticks
0,1,Porto Alegre  Brazil,2019,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Torgrim Rudland Næss' 'Charles Patrick Martin'],A Physical Intelligent Instrument using Recurrent Neural Networks
0,1,Porto Alegre  Brazil,2019,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Angelo Fraietta'],Creating Order and Progress
0,1,Porto Alegre  Brazil,2019,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['João Nogueira Tragtenberg' 'Filipe Calegario' 'Giordano Cabral' 'Geber L. Ramalho'],Towards the Concept of Digital Dance and Music Instruments
0,1,Porto Alegre  Brazil,2019,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maros Suran Bomba' 'Palle Dahlstedt'],Somacoustics: Interactive Body-as-Instrument
0,1,Porto Alegre  Brazil,2019,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Nathan Turczan' 'Ajay Kapur'],The Scale Navigator: A System for Networked Algorithmic Harmony
0,1,Porto Alegre  Brazil,2019,3,NIME,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Alex Michael Lucas' 'Miguel Ortiz' 'Franziska Schroeder'],Bespoke Design for Inclusive Music: The Challenges of Evaluation
1,0,Porto Alegre  Brazil,2019,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Xiao Xiao' 'Grégoire Locqueville' ""Christophe d'Alessandro"" 'Boris Doval']",T-Voks: the Singing and Speaking Theremin
0,1,Porto Alegre  Brazil,2019,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Hunter Brown' 'spencer topel'],{DRMMR}: An Augmented Percussion Implement
0,1,Porto Alegre  Brazil,2019,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Giacomo Lepri' 'Andrew P. McPherson'],Fictional instruments   real values: discovering musical backgrounds with non-functional prototypes
0,1,Porto Alegre  Brazil,2019,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Christopher Dewey' 'Jonathan P. Wakefield'],Exploring the Container Metaphor for Equalisation Manipulation
0,1,Porto Alegre  Brazil,2019,5,NIME,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Alex Hofmann' 'Vasileios Chatziioannou' 'Sebastian Schmutzhard' 'Gökberk Erdogan' 'Alexander Mayer'],The Half-Physler: An oscillating real-time interface to a tube resonator model
0,1,Porto Alegre  Brazil,2019,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Peter Bussigel' 'Stephan Moore' 'Scott Smallwood'],Reanimating the Readymade
0,1,Porto Alegre  Brazil,2019,4,NIME,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Yian Zhang' 'Yinmiao Li' 'Daniel Chin' 'Gus Xia'],Adaptive Multimodal Music Learning via Interactive Haptic Instrument
0,1,Porto Alegre  Brazil,2019,3,NIME,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Fabián Sguiglia' 'Pauli Coton' 'Fernando Toth'],El mapa no es el territorio: Sensor mapping for audiovisual performances
1,0,Porto Alegre  Brazil,2019,3,NIME,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Vanessa Yaremchuk' 'Carolina Brum Medeiros' 'Marcelo Wanderley'],Small Dynamic Neural Networks for Gesture Classification with The Rulers (a Digital Musical Instrument)
0,1,Porto Alegre  Brazil,2019,2,NIME,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Palle Dahlstedt' 'Ami Skånberg Dahlstedt'],OtoKin: Mapping for Sound Space Exploration through Dance Improvisation
0,1,Porto Alegre  Brazil,2019,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Joe Wright' 'James Dooley'],On the Inclusivity of Constraint: Creative Appropriation in Instruments for Neurodiverse Children and Young People
1,0,Porto Alegre  Brazil,2019,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Isabela Corintha Almeida' 'Giordano Cabral' 'Gilberto Bernardes Almeida'],{AMIGO}: An Assistive Musical Instrument to Engage   Create and Learn Music
0,1,Porto Alegre  Brazil,2019,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Cristiano Figueiró' 'Guilherme Soares' 'Bruno Rohde'],{ESMERIL} --- An interactive audio player and composition system for collaborative experimental music netlabels
1,0,Porto Alegre  Brazil,2019,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Aline Weber' 'Lucas Nunes Alegre' 'Jim Torresen' 'Bruno C. da Silva'],Parameterized Melody Generation with Autoencoders and Temporally-Consistent Noise
0,1,Porto Alegre  Brazil,2019,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Atau Tanaka' 'Di Donato Balandino' 'Michael Zbyszynski' 'Geert Roks'],Designing Gestures for Continuous Sonic Interaction
0,1,Porto Alegre  Brazil,2019,3,NIME,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Cagri Erdem' 'Katja Henriksen Schia' 'Jensenius Alexander Refsum'],Vrengt: A Shared Body-Machine Instrument for Music-Dance Performance
0,1,Porto Alegre  Brazil,2019,3,NIME,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Samuel Thompson Parke-Wolfe' 'Hugo Scurto' 'Rebecca Fiebrink'],Sound Control: Supporting Custom Musical Interface Design for Children with Disabilities
0,1,Porto Alegre  Brazil,2019,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Oliver Hödl'],'Blending Dimensions' when Composing for {DMI} and Symphonic Orchestra
0,1,Porto Alegre  Brazil,2019,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['behzad haki' 'Sergi Jorda'],A Bassline Generation System Based on Sequence-to-Sequence Learning
0,1,Porto Alegre  Brazil,2019,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Lloyd May' 'spencer topel'],{BLIKSEM}: An Acoustic Synthesis Fuzz Pedal
1,0,Porto Alegre  Brazil,2019,5,NIME,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Anna Xambó' 'Sigurd Saue' 'Alexander Refsum Jensenius' 'Robin Støckert' 'Oeyvind Brandtsegg'],{NIME} Prototyping in Teams: A Participatory Approach to Teaching Physical Computing
0,1,Porto Alegre  Brazil,2019,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Eduardo Meneses' 'Johnty Wang' 'Sergio Freire' 'Marcelo Wanderley'],A Comparison of Open-Source Linux Frameworks for an Augmented Musical Instrument Implementation
0,1,Porto Alegre  Brazil,2019,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Lerner Martin Matus'],Latin American {NIME}s: Electronic Musical Instruments and Experimental Sound Devices in the Twentieth Century
1,0,Porto Alegre  Brazil,2019,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Sarah Reid' 'Ryan Gaston' 'Ajay Kapur'],Perspectives on Time: performance practice   mapping strategies   \& composition with {MIGSI}
1,0,Porto Alegre  Brazil,2019,3,NIME,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Natacha Lamounier' 'Luiz Naveda' 'Adriana Bicalho'],The design of technological interfaces for interactions between music   dance and garment movements
1,0,Porto Alegre  Brazil,2019,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Ximena Alarcon Diaz' 'Victor Evaristo Gonzalez Sanchez' 'Cagri Erdem'],{INTIMAL}: Walking to Find Place   Breathing to Feel Presence
1,0,Porto Alegre  Brazil,2019,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Disha Sardana' 'Woohun Joo' 'Ivica Ico Bukvic' 'Greg Earle'],Introducing Locus: a {NIME} for Immersive Exocentric Aural Environments
1,0,Porto Alegre  Brazil,2019,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Echo Ho' 'Alberto de Campo' 'Hannes Hoelzl'],The SlowQin: An Interdisciplinary Approach to reinventing the Guqin
0,1,Porto Alegre  Brazil,2019,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Charles Patrick Martin' 'Jim Torresen'],An Interactive Musical Prediction System with Mixture Density Recurrent Neural Networks
0,1,Porto Alegre  Brazil,2019,5,NIME,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Nicolas Bazoge' 'Ronan Gaugne' 'Florian Nouviale' 'Valérie Gouranton' 'Bruno Bossis'],Expressive potentials of motion capture in musical performance
0,1,Porto Alegre  Brazil,2019,2,NIME,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Akito Van Troyer' 'Rebecca Kleinberger'],From Mondrian to Modular Synth: Rendering {NIME} using Generative Adversarial Networks
1,0,Porto Alegre  Brazil,2019,5,NIME,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Laurel Pardue' 'Kurijn Buys' 'Dan Overholt' 'Andrew P. McPherson' 'Michael Edinger'],Separating sound from source: sonic transformation of the violin through electrodynamic pickups and acoustic actuation
1,0,Porto Alegre  Brazil,2019,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Gabriela Bila Advincula' 'Don Derek Haddad' 'Kent Larson'],Grain Prism: Hieroglyphic Interface for Granular Sampling
0,1,Porto Alegre  Brazil,2019,5,NIME,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Oliver Bown' 'Angelo Fraietta' 'Sam Ferguson' 'Lian Loke' 'Liam Bray'],Facilitating Creative Exploratory Search with Multiple Networked Audio Devices Using HappyBrackets
1,0,Porto Alegre  Brazil,2019,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Thais Fernandes Santos'],The reciprocity between ancillary gesture and music structure performed by expert musicians
0,1,Porto Alegre  Brazil,2019,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Razvan Paisa' 'Dan Overholt'],Enhancing the Expressivity of the Sensel Morph via Audio-rate Sensing
0,1,Porto Alegre  Brazil,2019,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Juan Mariano Ramos'],Eolos: a wireless {MIDI} wind controller
0,1,Porto Alegre  Brazil,2019,4,NIME,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Ruihan Yang' 'Tianyao Chen' 'Yiyi Zhang' 'gus xia'],Inspecting and Interacting with Meaningful Music Representations using {VAE}
0,1,Porto Alegre  Brazil,2019,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Gerard Roma' 'Owen Green' 'Pierre Alexandre Tremblay'],Adaptive Mapping of Sound Collections for Data-driven Musical Interfaces
0,1,Porto Alegre  Brazil,2019,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Vesa Petri Norilo'],Veneer: Visual and Touch-based Programming for Audio
0,1,Porto Alegre  Brazil,2019,5,NIME,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Andrei Faitas' 'Synne Engdahl Baumann' 'Torgrim Rudland Næss' 'Jim Torresen' 'Charles Patrick Martin'],Generating Convincing Harmony Parts with Simple Long Short-Term Memory Networks
0,1,Porto Alegre  Brazil,2019,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Anthony T. Marasco' 'Edgar Berdahl' 'Jesse Allison'],{Bendit\_I/O}: A System for Networked Performance of Circuit-Bent Devices
0,1,Porto Alegre  Brazil,2019,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['McLean J Macionis' 'Ajay Kapur'],Where Is The Quiet: Immersive Experience Design Using the Brain   Mechatronics   and Machine Learning
0,1,Porto Alegre  Brazil,2019,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Tate Carson'],Mesh Garden: A creative-based musical game for participatory musical performance 
0,1,Porto Alegre  Brazil,2019,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Beat Rossmy' 'Alexander Wiethoff'],The Modular Backward Evolution --- Why to Use Outdated Technologies
0,1,Porto Alegre  Brazil,2019,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Vincent Goudard'],Ephemeral instruments
0,1,Porto Alegre  Brazil,2019,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Julian Jaramillo' 'Fernando Iazzetta'],{PICO}: A portable audio effect box for traditional plucked-string instruments
0,1,Porto Alegre  Brazil,2019,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Guilherme Bertissolo'],Composing Understandings: music   motion   gesture and embodied cognition
0,1,Porto Alegre  Brazil,2019,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Cristohper Ramos Flores' 'Jim Murphy' 'Michael Norris'],HypeSax: Saxophone acoustic augmentation
0,1,Porto Alegre  Brazil,2019,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Patrick Chwalek' 'Joe Paradiso'],CD-Synth: a Rotating   Untethered   Digital Synthesizer
0,1,Porto Alegre  Brazil,2019,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Niccolò Granieri' 'James Dooley'],Reach: a keyboard-based gesture recognition system for live piano sound modulation
1,0,Porto Alegre  Brazil,2019,3,NIME,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['margaret schedel' 'Jocelyn Ho' 'Matthew Blessing'],Women's Labor: Creating {NIME}s from Domestic Tools 
0,1,Porto Alegre  Brazil,2019,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Andre Rauber Du Bois' 'Rodrigo Geraldo Ribeiro'],HMusic: A domain specific language for music programming and live coding
0,1,Porto Alegre  Brazil,2019,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Angelo Fraietta'],Stellar Command: a planetarium software based cosmic performance interface
0,1,Porto Alegre  Brazil,2019,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Patrick Müller' 'Johannes Michael Schuett'],Towards a Telematic Dimension Space
0,1,Porto Alegre  Brazil,2019,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Pedro Pablo Lucas'],A {MIDI} Controller Mapper for the Built-in Audio Mixer in the Unity Game Engine
0,1,Porto Alegre  Brazil,2019,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Pedro Pablo Lucas'],AuSynthAR: A simple low-cost modular synthesizer based on Augmented Reality
0,1,Porto Alegre  Brazil,2019,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Don Derek Haddad' 'Joe Paradiso'],The World Wide Web in an Analog Patchbay
0,1,Porto Alegre  Brazil,2019,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Fou Yoshimura' 'kazuhiro jo'],"A ""voice"" instrument based on vocal tract models by using soft material for a 3D printer and an electrolarynx"
0,1,Porto Alegre  Brazil,2019,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Juan Pablo Yepez Placencia' 'Jim Murphy' 'Dale Carnegie'],Exploring Dynamic Variations for Expressive Mechatronic Chordophones
0,1,Porto Alegre  Brazil,2019,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dhruv Chauhan' 'Peter Bennett'],Searching for the Perfect Instrument: Increased Telepresence through Interactive Evolutionary Instrument Design
0,1,Porto Alegre  Brazil,2019,6,NIME,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Richard J Savery' 'Benjamin Genchel' 'Jason Brent Smith' 'Anthony Caulkins' 'Molly E Jones' 'Anna Savery'],Learning from History: Recreating and Repurposing Harriet Padberg's Computer Composed Canon and Free Fugue
