Gender1Female,Place,Year,NumberOfAuthors,Conference,,Gender2,,Gender3,,Gender4,,Gender5,,Gender6,,Gender7,,Gender8,,Gender9,,Gender10,,Gender11,,Gender12,,Gender13,,Gender14,,Gender15,,Gender16,,Gender17,Gender1None,Gender2None,Gender3None,Gender4None,Gender5None,Gender6None,Gender7None,Gender8None,Gender9None,Gender10None,Gender11None,Gender12None,Gender13None,Gender14None,Gender15None,Gender16None,Gender17None,AllAuthors,FirstName1stAuthor,Title
male,Canada,1991,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Maverick, Vance",Vance,The Arugula Computer-Music Score Editor
male,Canada,1991,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Yadegari, Shahrokh David",Shahrokh,Using Self-Similiarity for Sound/Music Synthesis
male,Canada,1991,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Dannenberg, Roger B.; Rubine, Dean; Neuendorffer, Tom",Roger,The Resource - Instance Model of Music Representation
male,Canada,1991,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"de Koning, Kees; Oates, Shaun",Kees,Sound Base: Phonetic Searching in Sound Archives
male,Canada,1991,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Eaglestone, Barry M.; Verschoor, Albert",Barry,An Intelligent Music Repository
male,Canada,1991,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Feiten, Bernhard; Frank, Roland; Ungvary, Tamas",Bernhard,Organization of Sounds with Neural Nets
male,Canada,1991,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Battier, Marc",Marc,Recent Musical Creation at IRCAM
male,Canada,1991,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Nunez, Adolfo; Cester, Carlos",Adolfo,Studio Report: LIEM CDMC
male,Canada,1991,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Taylor, Jack A.",Jack,Computer Based Experimental Research in Music Perception and Cognition at the CMR-FSU
male,Canada,1991,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Zahler, Noel",Noel,CEDS TO GROW A CAT: A Progress/Studio Report
male,Canada,1991,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Punch, William F.; Sepesi, Greg",William,The Design of a C++ Library for MIDI Applications
male,Canada,1991,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Jorda, Sergi",Sergi,A Real-Time MIDI Composer and Interactive Improviser by Means of Feedback Systems
male,Canada,1991,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Malham, Dave; Orton, Richard",Dave,Progress in the Application of 3-Dimensional Ambisonic Sound Systems to Computer Music
male,Canada,1991,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Demers, Louis-Philippe",Louis-Philippe,A Performance Instrument for Lighting
male,Canada,1991,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Hamman, Michael",Michael,Mapping Complex Systems Using Granular Synthesis
male,Canada,1991,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Horner, Andrew; Goldberg, David E.",Andrew,Genetic Algorithms and Computer-Assisted Music Composition
male,Canada,1991,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Kussmaul, Clifton",Clifton,Applications of the Wavelet Transform at the Level of Pitch Contour
male,Canada,1991,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Truax, Barry",Barry,Composition with Time-Shifted Environmental Sound Using a Real-Time Granulation Technique
male,Canada,1991,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Miele, Anthony L.",Anthony,Patenting Your Computer Music Algorithms in the U.S.
male,Canada,1991,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Davis, Deta S.",Deta,Recent Changes in Computer and Electronic Music Subject Headings at the Library of Congress
female,Canada,1991,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Bauman, Marcia L.; Diener, Glendon R.; Mathews, Max",Marcia,The International Digital Electroacoustic Music Archive
female,Canada,1991,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Scaletti, Carla",Carla,Lightweight Classes without Programming
male,Canada,1991,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Hebel, Kurt J.",Kurt,A Framework for Developing Signal Processing and Synthesis Algorithms for the Motorola 56001
male,Canada,1991,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Belet, Brian",Brian,"Proportional Recursive Stochastic Compositon Using COMP2, a Smalltalk-80 Composition Program with the Kyma Digital Synthesis System"
male,Canada,1991,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Xenakis, Iannis",Iannis,More Thorough Stochastic Music
male,Canada,1991,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Jaffe, David A.",David,Musical and Extra-Musical Applications of the NeXT Music Kit
male,Canada,1991,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Crandell, Richard; Minnick, Michael",Richard,Parallel Transform Method for Lossless Compression on Analog Data
male,Canada,1991,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Nieberle, Rupert C.",Rupert,"A Fast Communication-Interface to the CAMP-DSP-Subsystem for general purpose Sound-Synthesis, Analysis and Processing"
male,Canada,1991,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Lippe, Cort; Puckette, Miller",Cort,Musical Performance Using the IRCAM Workstations
male,Canada,1991,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Dannenberg, Roger B.; Bookstein, Kenneth",Roger,Practical Aspects of a MIDI Conducting System
male,Canada,1991,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Keane, David; Wood, Kevin",David,The MIDI Baton III
male,Canada,1991,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Winkler, Todd",Todd,Interactive Signal Processing for Acoustic Instruments
male,Canada,1991,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"M_œÂ©nard, Philippe",Philippe,Space at Performerâ€°_«_„s Fingertips
female,Canada,1991,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Brech, Martha",Martha,Musical Analysis of Computer Music with Sonagrams
male,Canada,1991,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Lunden, Peter; Ungvary, Tamas",Peter,"""MacSonogram"": a Programme to Produce Large Scale Sonograms for Musical Purposes"
male,Canada,1991,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Rodet, Xavier; Doval, Boris",Xavier,Fundamental Frequency Estimation Using a New Harmonic Matching Method
None,Canada,1991,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,"Tanguiane, Andranick",Andranick,The Criterion of Data Complexity in Rhythm Recognition
female,Canada,1991,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Helmuth, Mara",Mara,Patchmix and StochGran: Two Graphical Interfaces
male,Canada,1991,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Raczinski, Jean-Michel",Jean-Michel,New UPIC System Demonstration
male,Canada,1991,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Holland, Anthony G.",Anthony,BESSIE: A Real Time Interactive Computer Tutorial on Frequency Modulation Synthesis for the NeXT Computer
male,Canada,1991,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Pitre, Alain",Alain,Creation of MIDI Files for Acoustical Experiment Using the TX81Z
male,Canada,1991,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"de Laubier, Serge; Teruggi, Daniel",Serge,MIDI Generation of Sound Morphologies
male,Canada,1991,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Driesse, Anthonie",Anthonie,Real-Time Tempo Tracking Using Rules to Analyze Rythmic Qualities
male,Canada,1991,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Haken, Lippold",Lippold,Lime* Music Notation Software for the Macintosh
male,Canada,1991,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Koechlin, Olivier; Vinet, Hugues",Olivier,"The Acousmographe, a Macintosh software for the graphical representation of sounds"
male,Canada,1991,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Koechlin, Olivier; Vinet, Hugues; Brisson, Didier",Olivier,"DSP Station, a HyperCard environment for DSP sound processing algorhythms"
male,Canada,1991,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Hill, Ralph David",Ralph,The Cro-Magnon Advanced Additive Analysis/Synthesis System*
male,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Risset, Jean-Claude",Jean-Claude,From Piano to Computer to Piano
male,Scotland,1990,6,ICMC,,female,,female,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,"Dannenberg, Roger; Sanchez, Marta; Joseph, Annabel; Capell, Peter; Joseph, Robert; Saul, Ronald",Roger,An Expert System for Teaching Piano to Novices
female,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Drake, Ad_œÂ¬le",Ad_œÂ¬le,Computer Technology for Young Disabled Musicians
male,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Ellis, Phil",Phil,A Sound Design
male,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Lukasik, Joseph",Joseph,Computer Assisted Music Instruction: Toward a More Viable Philosophy of Software Architecture
None,Scotland,1990,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,"Pointer, Sam; Wawrzynek, John; Wessel, David",Sam,A Multimedia Digital Signal Processing Tutoring System
male,Scotland,1990,4,ICMC,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Tipei, Sever; Bargar, Robin; Cox, Ben; Kelley, David",Sever,Computer Music Courses Using Supercomputers: An Educational Experiment at NCSA/UIUC
male,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Arfib, Daniel",Daniel,In the Intimacy of a Sound
male,Scotland,1990,4,ICMC,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Bailey, Nicholas J.; Purvis, Alan; Manning, Peter; Bowler, Ian",Nicholas,Concurrent CSound: Parallel Execution fro High Speed Direct Synthesis
male,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Bowcott, Peter",Peter,High-Level Control of Granular Synthesis Using the Concepts of Inheritance and Social Interaction
male,Scotland,1990,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Cadoz, Claude; Ramstein, Christophe",Claude,"Capture, Representation and ""Composition"" of the Instrumental Gesture"
male,Scotland,1990,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Calvet, Olivier; Laurens, Ronan; Adrien, Jean-Marie",Olivier,Modal Synthesis Compilation of Mechanical Sub-structures and Acoustical Sub-systems
male,Scotland,1990,2,ICMC,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Comerford, Peter; Kitching, Lucy",Peter,Disorder Sounds in Order: Theory and Practice in Instrument Simulaton
male,Scotland,1990,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Cook, Perry R.; Chafe, Christopher; Smith, Julius O.",Perry,"Pulsed Noise in Musical Systems, Techniques for Extraction, Analysis and Visualization"
male,Scotland,1990,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Eaglestone, Barry; Oates, Shaun",Barry,Analytical Tools for Group Additive Synthesis
male,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Eckel, Gerhard",Gerhard,A Signal Editor for the IRCAM Musical Workstation
male,Scotland,1990,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Feiten, Bernhard; Ungvary, Tamas",Bernhard,Sound Data Base Using Spectral Analysis Reduction and an Additive Sythesis Model
male,Scotland,1990,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Florens, Jean-Loup; Cadoz, Claude",Jean-Loup,Modular Modelisation and Simulation of the Instrument
male,Scotland,1990,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Freed, Adrian; Gordon, Keith",Adrian,DSP Driver Software for Performance-oriented Music Synthesis Systems
male,Scotland,1990,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Galas, Thierry; Rodet, Xavier",Thierry,An Improved Cepstral Method for Deconvolution of Source-Filter Systems with Discrete Spectra: Application to Musical Sound Signals
male,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Holm, Frode",Frode,CESAM-A Concept Engine for Synthesis of Audio and Music
male,Scotland,1990,3,ICMC,,male,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Kronland-Martinet, Richard; Guillermain, Philippe; Delprat, Nathalie",Richard,Parameters Estimation for Non-linear Resynthesis Methods with the Help of a Time-Frequency Analysis for Real Sounds
male,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Lansky, Paul",Paul,The Architecture and Musical Logic of Cmix
male,Scotland,1990,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Laughlin, Robert; Truax, Barry; Funt, Brian",Robert,Synthesis of Acoustic Timbres using Principal Component Analysis
male,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Truax, Barry",Barry,Chaotic Non-linear Systems and Digital Synthesis: An Exploratory Study
male,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Truax, Barry",Barry,Time-shifting of Sampled Sound with a Real-time Granulation Technique
male,Scotland,1990,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Adrien, Jean-Marie; Eotv_œÂ_s, Peter",Jean-Marie,Time Domain Computation of Three Dimensional Acoustic Field by Retarded Potential Holophonic Synthesis
female,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Bosi, Marina",Marina,An Interactive Real-time System for the Control of Sound Localization
male,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Garton, Brad",Brad,Two New Approaches to the Simulation of Acoustic Spaces
male,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Malham, David G.",David,"Ambisonics-A Technique for Low-Cost, High-Precision, Three-Dimensional Sound Diffusion"
male,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Oâ€°_«_„Modhrain, Sile",Sile,Surroundsound: A B-format Soundfield Processing Program for the Composersâ€°_«_„ Desktop Project Soundfile System
male,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Casserley, Lawrence",Lawrence,Series Phi Digital Signal Processor
male,Scotland,1990,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Kirk, Ross; Orton, Richard",Ross,MIDAS: A Musical Instrument Digital Array Signal Processor
male,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Lindemann, Eric",Eric,The IRCAM Musical Workstation: Hardware Overview and Signal Processing Features
male,Scotland,1990,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Wawrzynek, John; von Eicken, Thorsten",John,VLSI Parallel Processing for Musical Sound Synthesis
male,Scotland,1990,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Allen, Paul E.; Dannenberg, Roger B.",Paul,Tracking Musical Beats in Real Time
male,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Ashley, Richard",Richard,A Computer Program for Analyzing Computer Musicianâ€°_«_„s Problem-Solving
male,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Campbell, Bruce B.",Bruce,A Computer Assisted Approach to Music Analysis
male,Scotland,1990,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Castine, Peter; Brinkman, Alexander R.; Harris, Craig R.",Peter,Contemporary Music Analysis Package (CMAP) for Macintosh
male,Scotland,1990,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Mont-Reynaud, Bernard; Gresset, Emmanuel",Bernard,PRISM: Pattern Recognition in Sound and Music
male,Scotland,1990,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Pearson, Edward R. S.; Wilson, Ronald G.",Edward,Musical Event Detection from Audio Signals within a Multi-resolution Framework
male,Scotland,1990,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Waters, Simon; Ungvary, Tamas",Simon,The Sonogram: A Tool for Visual Documentation of Musical Structure
None,Scotland,1990,2,ICMC,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,"Yin, Feng; Xiang, Xhang",Feng,ESATM: An Experimental System For Analyzing The Tonality of Melodies
male,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Barlow, Clarence",Clarence,Autobusk: An Algorithmic Real-time Pitch and Rhythm Improvisation Programme
male,Scotland,1990,4,ICMC,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Bailey, Nicholas J.; Purvis, Alan; Bowler, Ian; Manning, Peter",Nicholas,An Highly Parallel Architecture for Real-time Music Synthesis and Digital Signal Processing Application
male,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Bate, John A.",John,UniSon: A Real-time Interactive System for Digital Sound Synthesis
female,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Bosi, Marina",Marina,The Sound Accelerator as a Real-time DSP Environment: Encoding/Decoding Audio Signals
male,Scotland,1990,4,ICMC,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Bowler, Ian; Purvis, Alan; Manning, Peter; Bailey, Nick",Ian,New Techniques for a Real-time Phase Vocoder
male,Scotland,1990,4,ICMC,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Bowler, Ian; Purvis, Alan; Manning, Peter; Bailey, Nick",Ian,On Mapping N Articulation Onto M Synthesiser-control Parameters
male,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Dannenberg, Roger B.",Roger,A Run-time System for Arctic
male,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Jaffe, David A.",David,Efficient Dynamic Resource Management on Multiple DSPs as Implemented in the NeXT Music Kit
male,Scotland,1990,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Malouf, Frederick L.; Lentczner, Mark; Chafe, Christopher",Frederick,A Real-time Implementation of Physical Models
male,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Orlarey, Yann",Yann,An Efficient Scheduling Algorithm for Real-time Musical Systems
male,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Pinkston, Russell F.",Russell,DSP-Sound: A Software Synthesis Package for Real-Time DPS-Based Systems
male,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Rowe, Robert",Robert,Feature Classification and Related Response in a Real-time Interactive Music System
male,Scotland,1990,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Shimony, Uri; Zarfati, Yehuda",Uri,Second-Order Universal Processing Device for Real-time Music Synthesis
male,Scotland,1990,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Strasburger, Hans; Kohler, Stefan; Radauer, Irmfried",Hans,Score Input to CSound via the Midi Keyboard
male,Scotland,1990,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Vercoe, Barry; Ellis, Dan",Barry,Real-time CSound: Software Synthesis with Sensing and Control
male,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Anderson, Tim",Tim,E-SCAPE: An Extendable Sonic Composition and Performance Environment
male,Scotland,1990,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Buckley, Paul E. J.; Lewis, Andrew",Paul,Orpheus: A Graphical Composition Environment
male,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Burden, David",David,"The ST AMPLE Music Composition Language, an Implemenation of AMPLE for the Atari ST"
male,Scotland,1990,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Burroughs, Michael; Fenske, David",Michael,Variatons: A Hypermedia Project Providing Integrated Access to Music Information
male,Scotland,1990,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Depalle, Philippe; Rodet, Xavier",Philippe,UDI: A Unified DSP Interface for Sound Signal Analysis and Synthesis
male,Scotland,1990,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Duthen, Jacques; Laurson, Mikael",Jacques,"A Compositional Environment Based on PreFORM II, Patchwork, and Esquisse"
male,Scotland,1990,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Foss, Richard J.; Wilks, Antony",Richard,A Network Approach to the Problem of Sharing Music Studio Resources
male,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Hartmann, Per",Per,Natural Selection of Musical Identities
male,Scotland,1990,2,ICMC,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,"Hitt, Dan; On Lo, Yee",Dan,A Language for Composition
male,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Lindemann, Eric",Eric,ANIMAL-A Rapid Prototyping Environment for Computer Music Systems
male,Scotland,1990,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"McNabb, Michael",Michael,Ensemble: An Extensible Real-time Music Performance Environment
male,Scotland,1990,3,ICMC,,male,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Marino, Gerard; Raczinski, Jean-Michael; Serra, Marie-H_œÂ©l_œÂ¬ne",Gerard,The New UPIC System
