,AllAuthors,FirstName1stAuthor,Gender,Place,Year,NumberOfAuthors,Title,Conference,FirstName2ndAuthor,Gender2,FirstName3rdAuthor,Gender3,FirstName4thAuthor,Gender4,FirstName5thAuthor,Gender5,FirstName6thAuthor,Gender6,FirstName7thAuthor,Gender7,FirstName8thAuthor,Gender8,FirstName9thAuthor,Gender9,FirstName10thAuthor,Gender10,FirstName11thAuthor,Gender11,FirstName12thAuthor,Gender12,FirstName13thAuthor,Gender13,FirstName14thAuthor,Gender14,FirstName15thAuthor,Gender15,FirstName16thAuthor,Gender16,FirstName17thAuthor,Gender17,Probability1,Probability2,Probability3,Probability4,Probability5,Probability6,Probability7,Probability8,Probability9,Probability10,Probability11,Probability12,Probability13,Probability14,Probability15,Probability16,Probability17
3607,"Demers, Louis-Philippe",,,Canada,1991,,A Performance Instrument for Lighting,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3608,"Hamman, Michael",,,Canada,1991,,Mapping Complex Systems Using Granular Synthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3609,"Horner, Andrew; Goldberg, David E.",,,Canada,1991,,Genetic Algorithms and Computer-Assisted Music Composition,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3610,"Kussmaul, Clifton",,,Canada,1991,,Applications of the Wavelet Transform at the Level of Pitch Contour,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3611,"Truax, Barry",,,Canada,1991,,Composition with Time-Shifted Environmental Sound Using a Real-Time Granulation Technique,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3612,"Miele, Anthony L.",,,Canada,1991,,Patenting Your Computer Music Algorithms in the U.S.,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3613,"Davis, Deta S.",,,Canada,1991,,Recent Changes in Computer and Electronic Music Subject Headings at the Library of Congress,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3614,"Bauman, Marcia L.; Diener, Glendon R.; Mathews, Max",,,Canada,1991,,The International Digital Electroacoustic Music Archive,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3615,"Scaletti, Carla",,,Canada,1991,,Lightweight Classes without Programming,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3616,"Hebel, Kurt J.",,,Canada,1991,,A Framework for Developing Signal Processing and Synthesis Algorithms for the Motorola 56001,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3617,"Belet, Brian",,,Canada,1991,,"Proportional Recursive Stochastic Compositon Using COMP2, a Smalltalk-80 Composition Program with the Kyma Digital Synthesis System",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3618,"Xenakis, Iannis",,,Canada,1991,,More Thorough Stochastic Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3619,"Jaffe, David A.",,,Canada,1991,,Musical and Extra-Musical Applications of the NeXT Music Kit,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3620,"Crandell, Richard; Minnick, Michael",,,Canada,1991,,Parallel Transform Method for Lossless Compression on Analog Data,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3621,"Nieberle, Rupert C.",,,Canada,1991,,"A Fast Communication-Interface to the CAMP-DSP-Subsystem for general purpose Sound-Synthesis, Analysis and Processing",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3622,"Lippe, Cort; Puckette, Miller",,,Canada,1991,,Musical Performance Using the IRCAM Workstations,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3623,"Dannenberg, Roger B.; Bookstein, Kenneth",,,Canada,1991,,Practical Aspects of a MIDI Conducting System,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3624,"Keane, David; Wood, Kevin",,,Canada,1991,,The MIDI Baton III,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3625,"Winkler, Todd",,,Canada,1991,,Interactive Signal Processing for Acoustic Instruments,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3626,"Ménard, Philippe",,,Canada,1991,,Space at Performer’s Fingertips,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3627,"Brech, Martha",,,Canada,1991,,Musical Analysis of Computer Music with Sonagrams,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3628,"Lunden, Peter; Ungvary, Tamas",,,Canada,1991,,"""MacSonogram"": a Programme to Produce Large Scale Sonograms for Musical Purposes",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3629,"Rodet, Xavier; Doval, Boris",,,Canada,1991,,Fundamental Frequency Estimation Using a New Harmonic Matching Method,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3630,"Tanguiane, Andranick",,,Canada,1991,,The Criterion of Data Complexity in Rhythm Recognition,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3631,"Helmuth, Mara",,,Canada,1991,,Patchmix and StochGran: Two Graphical Interfaces,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3632,"Raczinski, Jean-Michel",,,Canada,1991,,New UPIC System Demonstration,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3633,"Holland, Anthony G.",,,Canada,1991,,BESSIE: A Real Time Interactive Computer Tutorial on Frequency Modulation Synthesis for the NeXT Computer,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3634,"Pitre, Alain",,,Canada,1991,,Creation of MIDI Files for Acoustical Experiment Using the TX81Z,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3635,"de Laubier, Serge; Teruggi, Daniel",,,Canada,1991,,MIDI Generation of Sound Morphologies,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3636,"Driesse, Anthonie",,,Canada,1991,,Real-Time Tempo Tracking Using Rules to Analyze Rythmic Qualities,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3637,"Haken, Lippold",,,Canada,1991,,Lime* Music Notation Software for the Macintosh,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3638,"Koechlin, Olivier; Vinet, Hugues",,,Canada,1991,,"The Acousmographe, a Macintosh software for the graphical representation of sounds",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3639,"Koechlin, Olivier; Vinet, Hugues; Brisson, Didier",,,Canada,1991,,"DSP Station, a HyperCard environment for DSP sound processing algorhythms",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3640,"Hill, Ralph David",,,Canada,1991,,The Cro-Magnon Advanced Additive Analysis/Synthesis System*,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3641,"Risset, Jean-Claude",,,Scotland,1990,,From Piano to Computer to Piano,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3642,"Dannenberg, Roger; Sanchez, Marta; Joseph, Annabel; Capell, Peter; Joseph, Robert; Saul, Ronald",,,Scotland,1990,,An Expert System for Teaching Piano to Novices,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3643,"Drake, Adèle",,,Scotland,1990,,Computer Technology for Young Disabled Musicians,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3644,"Ellis, Phil",,,Scotland,1990,,A Sound Design,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3645,"Lukasik, Joseph",,,Scotland,1990,,Computer Assisted Music Instruction: Toward a More Viable Philosophy of Software Architecture,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3646,"Pointer, Sam; Wawrzynek, John; Wessel, David",,,Scotland,1990,,A Multimedia Digital Signal Processing Tutoring System,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3647,"Tipei, Sever; Bargar, Robin; Cox, Ben; Kelley, David",,,Scotland,1990,,Computer Music Courses Using Supercomputers: An Educational Experiment at NCSA/UIUC,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3648,"Arfib, Daniel",,,Scotland,1990,,In the Intimacy of a Sound,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3649,"Bailey, Nicholas J.; Purvis, Alan; Manning, Peter; Bowler, Ian",,,Scotland,1990,,Concurrent CSound: Parallel Execution fro High Speed Direct Synthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3650,"Bowcott, Peter",,,Scotland,1990,,High-Level Control of Granular Synthesis Using the Concepts of Inheritance and Social Interaction,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3651,"Cadoz, Claude; Ramstein, Christophe",,,Scotland,1990,,"Capture, Representation and ""Composition"" of the Instrumental Gesture",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3652,"Calvet, Olivier; Laurens, Ronan; Adrien, Jean-Marie",,,Scotland,1990,,Modal Synthesis Compilation of Mechanical Sub-structures and Acoustical Sub-systems,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3653,"Comerford, Peter; Kitching, Lucy",,,Scotland,1990,,Disorder Sounds in Order: Theory and Practice in Instrument Simulaton,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3654,"Cook, Perry R.; Chafe, Christopher; Smith, Julius O.",,,Scotland,1990,,"Pulsed Noise in Musical Systems, Techniques for Extraction, Analysis and Visualization",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3655,"Eaglestone, Barry; Oates, Shaun",,,Scotland,1990,,Analytical Tools for Group Additive Synthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3656,"Eckel, Gerhard",,,Scotland,1990,,A Signal Editor for the IRCAM Musical Workstation,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3657,"Feiten, Bernhard; Ungvary, Tamas",,,Scotland,1990,,Sound Data Base Using Spectral Analysis Reduction and an Additive Sythesis Model,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3658,"Florens, Jean-Loup; Cadoz, Claude",,,Scotland,1990,,Modular Modelisation and Simulation of the Instrument,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3659,"Freed, Adrian; Gordon, Keith",,,Scotland,1990,,DSP Driver Software for Performance-oriented Music Synthesis Systems,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3660,"Galas, Thierry; Rodet, Xavier",,,Scotland,1990,,An Improved Cepstral Method for Deconvolution of Source-Filter Systems with Discrete Spectra: Application to Musical Sound Signals,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3661,"Holm, Frode",,,Scotland,1990,,CESAM-A Concept Engine for Synthesis of Audio and Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3662,"Kronland-Martinet, Richard; Guillermain, Philippe; Delprat, Nathalie",,,Scotland,1990,,Parameters Estimation for Non-linear Resynthesis Methods with the Help of a Time-Frequency Analysis for Real Sounds,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3663,"Lansky, Paul",,,Scotland,1990,,The Architecture and Musical Logic of Cmix,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3664,"Laughlin, Robert; Truax, Barry; Funt, Brian",,,Scotland,1990,,Synthesis of Acoustic Timbres using Principal Component Analysis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3665,"Truax, Barry",,,Scotland,1990,,Chaotic Non-linear Systems and Digital Synthesis: An Exploratory Study,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3666,"Truax, Barry",,,Scotland,1990,,Time-shifting of Sampled Sound with a Real-time Granulation Technique,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3667,"Adrien, Jean-Marie; Eotvös, Peter",,,Scotland,1990,,Time Domain Computation of Three Dimensional Acoustic Field by Retarded Potential Holophonic Synthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3668,"Bosi, Marina",,,Scotland,1990,,An Interactive Real-time System for the Control of Sound Localization,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3669,"Garton, Brad",,,Scotland,1990,,Two New Approaches to the Simulation of Acoustic Spaces,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3670,"Malham, David G.",,,Scotland,1990,,"Ambisonics-A Technique for Low-Cost, High-Precision, Three-Dimensional Sound Diffusion",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3671,"O’Modhrain, Sile",,,Scotland,1990,,Surroundsound: A B-format Soundfield Processing Program for the Composers’ Desktop Project Soundfile System,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3672,"Casserley, Lawrence",,,Scotland,1990,,Series Phi Digital Signal Processor,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3673,"Kirk, Ross; Orton, Richard",,,Scotland,1990,,MIDAS: A Musical Instrument Digital Array Signal Processor,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3674,"Lindemann, Eric",,,Scotland,1990,,The IRCAM Musical Workstation: Hardware Overview and Signal Processing Features,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3675,"Wawrzynek, John; von Eicken, Thorsten",,,Scotland,1990,,VLSI Parallel Processing for Musical Sound Synthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3676,"Allen, Paul E.; Dannenberg, Roger B.",,,Scotland,1990,,Tracking Musical Beats in Real Time,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3677,"Ashley, Richard",,,Scotland,1990,,A Computer Program for Analyzing Computer Musician’s Problem-Solving,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3678,"Campbell, Bruce B.",,,Scotland,1990,,A Computer Assisted Approach to Music Analysis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3679,"Castine, Peter; Brinkman, Alexander R.; Harris, Craig R.",,,Scotland,1990,,Contemporary Music Analysis Package (CMAP) for Macintosh,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3680,"Mont-Reynaud, Bernard; Gresset, Emmanuel",,,Scotland,1990,,PRISM: Pattern Recognition in Sound and Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3681,"Pearson, Edward R. S.; Wilson, Ronald G.",,,Scotland,1990,,Musical Event Detection from Audio Signals within a Multi-resolution Framework,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3682,"Waters, Simon; Ungvary, Tamas",,,Scotland,1990,,The Sonogram: A Tool for Visual Documentation of Musical Structure,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3683,"Yin, Feng; Xiang, Xhang",,,Scotland,1990,,ESATM: An Experimental System For Analyzing The Tonality of Melodies,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3684,"Barlow, Clarence",,,Scotland,1990,,Autobusk: An Algorithmic Real-time Pitch and Rhythm Improvisation Programme,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,"Bailey, Nicholas J.; Purvis, Alan; Bowler, Ian; Manning, Peter",,,Scotland,1990,,An Highly Parallel Architecture for Real-time Music Synthesis and Digital Signal Processing Application,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3686,"Bate, John A.",,,Scotland,1990,,UniSon: A Real-time Interactive System for Digital Sound Synthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3687,"Bosi, Marina",,,Scotland,1990,,The Sound Accelerator as a Real-time DSP Environment: Encoding/Decoding Audio Signals,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3688,"Bowler, Ian; Purvis, Alan; Manning, Peter; Bailey, Nick",,,Scotland,1990,,New Techniques for a Real-time Phase Vocoder,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3689,"Bowler, Ian; Purvis, Alan; Manning, Peter; Bailey, Nick",,,Scotland,1990,,On Mapping N Articulation Onto M Synthesiser-control Parameters,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3690,"Dannenberg, Roger B.",,,Scotland,1990,,A Run-time System for Arctic,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3691,"Jaffe, David A.",,,Scotland,1990,,Efficient Dynamic Resource Management on Multiple DSPs as Implemented in the NeXT Music Kit,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3692,"Malouf, Frederick L.; Lentczner, Mark; Chafe, Christopher",,,Scotland,1990,,A Real-time Implementation of Physical Models,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3693,"Orlarey, Yann",,,Scotland,1990,,An Efficient Scheduling Algorithm for Real-time Musical Systems,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3694,"Pinkston, Russell F.",,,Scotland,1990,,DSP-Sound: A Software Synthesis Package for Real-Time DPS-Based Systems,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3695,"Rowe, Robert",,,Scotland,1990,,Feature Classification and Related Response in a Real-time Interactive Music System,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3696,"Shimony, Uri; Zarfati, Yehuda",,,Scotland,1990,,Second-Order Universal Processing Device for Real-time Music Synthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3697,"Strasburger, Hans; Kohler, Stefan; Radauer, Irmfried",,,Scotland,1990,,Score Input to CSound via the Midi Keyboard,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3698,"Vercoe, Barry; Ellis, Dan",,,Scotland,1990,,Real-time CSound: Software Synthesis with Sensing and Control,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3699,"Anderson, Tim",,,Scotland,1990,,E-SCAPE: An Extendable Sonic Composition and Performance Environment,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3700,"Buckley, Paul E. J.; Lewis, Andrew",,,Scotland,1990,,Orpheus: A Graphical Composition Environment,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3701,"Burden, David",,,Scotland,1990,,"The ST AMPLE Music Composition Language, an Implemenation of AMPLE for the Atari ST",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3702,"Burroughs, Michael; Fenske, David",,,Scotland,1990,,Variatons: A Hypermedia Project Providing Integrated Access to Music Information,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3703,"Depalle, Philippe; Rodet, Xavier",,,Scotland,1990,,UDI: A Unified DSP Interface for Sound Signal Analysis and Synthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3704,"Duthen, Jacques; Laurson, Mikael",,,Scotland,1990,,"A Compositional Environment Based on PreFORM II, Patchwork, and Esquisse",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3705,"Foss, Richard J.; Wilks, Antony",,,Scotland,1990,,A Network Approach to the Problem of Sharing Music Studio Resources,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3706,"Hartmann, Per",,,Scotland,1990,,Natural Selection of Musical Identities,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3707,"Hitt, Dan; On Lo, Yee",,,Scotland,1990,,A Language for Composition,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3708,"Lindemann, Eric",,,Scotland,1990,,ANIMAL-A Rapid Prototyping Environment for Computer Music Systems,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3709,"McNabb, Michael",,,Scotland,1990,,Ensemble: An Extensible Real-time Music Performance Environment,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3710,"Marino, Gerard; Raczinski, Jean-Michael; Serra, Marie-Hélène",,,Scotland,1990,,The New UPIC System,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3711,"Minnick, Michael",,,Scotland,1990,,A Graphical Editor for Building Unit Generator Patches,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3712,"Oppenheim, Daniel V.",,,Scotland,1990,,Quill: An Interpreter for Creating Music-objects within the Dmix Environment,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3713,"Puckette, Miller",,,Scotland,1990,,EXPLODE: A User Interface for Sequencing and Score Following,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3714,"Scott, Douglas",,,Scotland,1990,,"Mixview: A Portable, Graphics-based Soundfile Editor and Processor",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3715,"Smith, Bennett K.",,,Scotland,1990,,A Universal Recorder for the IRCAM Musical Workstation,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3716,"Viara, Eric; Puckette, Miller",,,Scotland,1990,,A Real-time Operating System for Computer Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3717,"Helmuth, Mara",,,Scotland,1990,,Patchmix: A C++ X Graphical Interface to Cmix,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3718,"Bain, Reginald",,,Scotland,1990,,Algorithmic Composition: Quantum Mechanics and the Musical Domain,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3719,"Beyls, Peter",,,Scotland,1990,,Subsymbolic Approaches to Musical Composition. A Behavioral Model,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3720,"Bocker, Heinz-Dieter; Mahling, Andreas; Wehinger, Rainer",,,Scotland,1990,,Beyond MIDI: Knowledge-based Support for Computer-Aided Composition,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3721,"Cope, David",,,Scotland,1990,,Pattern Matching as an Engine for the Computer Simulation of Musical Style,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3722,"Courtot, Francis",,,Scotland,1990,,A Constraint-based Logic Program for Generating Polyphonies,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3723,"Harrison, Malcolm C.; Haig, Suzanne; Horowitz, Gershon",,,Scotland,1990,,Experience with a Harmony-Learning Program,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3724,"Iverson, Eric; Hartley, Roger",,,Scotland,1990,,Metabolizing Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3725,"Johansson, Johannes; Molin, Bengt-Arne",,,Scotland,1990,,Computer-Assisted Composition by Interactive Rhythm Transformations,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3726,"Jones, Kevin",,,Scotland,1990,,Algorithmic Explorations of Juxtaposition and Simultaneity in Computer-aided Composition,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3727,"Katayose, Haruhio; Inokuchi, Seiji",,,Scotland,1990,,The Kansei Music System ’90,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3728,"Linster, Christiane",,,Scotland,1990,,A Neural Network that Learns to Play in Different Music Styles,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
